GEOID,median_household_income,rent_burden_35_plus_share,renter_occupied_units,total_housing_units,unemployment_rate_proxy,median_gross_rent,poverty.rate,depression_among_adults,fair_poor_health_status,frequent_mental_distress,high_eviction_risk
19033950800,63098,0.1689059500959693,521,2669,0.0173581710414902,691,11.11,21.1,19.1,15.2,0
19033950900,94286,0.1875,192,1417,0.0182186234817813,2083,3.73,19.7,16.4,13.4,0
19033951000,62206,0.0943396226415094,212,1197,0.0273631840796019,596,9.51,22.1,19.2,16.7,0
19033951400,98495,0.190625,320,1612,0.0061381074168797,929,0.0,21.2,15.8,15.6,1
19033951600,64559,0.0690208667736757,623,2078,0.0824931255728689,847,6.3,22.1,18.6,16.8,1
19037070100,79533,0.0134228187919463,149,1353,0.0193661971830985,655,7.37,19.3,19.6,15.9,1
19037070200,66705,0.1151515151515151,165,1128,0.0166931637519872,800,4.06,20.0,19.6,16.5,0
19037070300,73853,0.0825688073394495,218,1164,0.0123171670515781,697,4.0,18.6,17.9,14.9,0
19037070400,63077,0.108991825613079,367,1895,0.0307619498343587,782,7.06,19.5,20.1,16.1,0
19041080100,75625,0.0826446280991735,121,924,0.0031347962382445,928,10.2,19.4,17.3,15.0,0
19041080200,49508,0.2007623888182973,787,2561,0.0697416974169741,709,11.12,20.8,21.4,17.1,0
19041080400,68534,0.0330578512396694,242,1507,0.0248520710059171,795,3.82,20.0,17.6,15.8,0
19043070100,55765,0.1295180722891566,332,1594,0.0212765957446808,603,6.34,19.9,23.8,16.6,0
19043070200,62750,0.2210242587601078,371,1583,0.0276123443421765,921,10.3,19.9,19.4,16.6,0
19043070300,64926,0.1703296703296703,364,1588,0.0049443757725587,785,4.15,19.1,20.4,15.4,0
19043070400,55043,0.1991150442477876,226,1530,0.0252100840336134,756,5.24,18.7,22.1,15.2,0
19043070500,62750,0.2054794520547945,146,990,0.0389140271493212,700,9.7,20.5,24.2,17.7,0
19043070600,62156,0.1606648199445983,361,1494,0.0423925667828106,636,8.79,20.2,20.6,16.7,0
19045000100,28730,0.2525641025641025,780,1775,0.1230907457322551,641,20.24,23.6,30.6,21.4,1
19045000200,44934,0.2307692307692307,156,878,0.0320197044334975,868,19.88,22.2,23.9,19.3,1
19045000300,56360,0.1316146540027137,737,2339,0.0719817767653758,928,24.08,23.3,27.6,20.9,1
19045000400,75594,0.3717277486910995,382,1682,0.047953216374269,1156,12.27,19.3,17.2,15.1,1
19045000500,60096,0.0802568218298555,623,2180,0.0223031406463359,759,9.28,19.4,19.1,15.4,1
19045000600,55905,0.1146131805157593,349,1680,0.0572737686139748,699,6.8,20.8,19.6,17.2,0
19045000700,70083,0.1828908554572271,339,1783,0.025175644028103,563,10.71,20.0,17.7,15.6,1
19045000800,63828,0.0502692998204667,557,2361,0.0587382160986221,796,15.23,19.9,17.4,15.7,0
19045000900,75625,0.1478060046189376,433,2615,0.0296343001261034,897,7.1,19.8,15.7,15.3,0
19045001000,70655,0.1022364217252396,313,1622,0.0254364089775561,786,3.71,20.7,19.3,16.5,0
19045001100,67900,0.0342465753424657,146,953,0.0198446937014667,668,8.56,20.0,18.6,16.0,0
19045001200,84732,0.1089108910891089,303,1707,0.0319881889763779,876,2.39,20.3,19.5,16.2,0
19047070100,60648,0.072289156626506,83,834,0.0412121212121212,669,8.1,19.9,20.4,15.9,0
19047070200,70598,0.1881188118811881,202,957,0.0353728489483747,693,11.56,19.6,19.9,15.8,0
19047070300,62368,0.0631067961165048,206,915,0.0059523809523809,696,9.78,19.9,20.3,16.2,0
19047070500,92625,0.059322033898305,118,761,0.0083487940630797,629,8.52,19.6,17.3,15.5,0
19051080100,80350,0.0452961672473867,287,1738,0.0288065843621399,764,12.34,21.0,17.8,16.4,0
19051080200,76363,0.0885416666666666,192,1850,0.0104790419161676,904,14.94,22.8,23.4,18.9,0
19053960100,63382,0.0518518518518518,135,1084,0.0391566265060241,739,11.14,20.7,20.8,16.4,0
19053960200,49535,0.1582278481012658,474,1575,0.0548780487804878,696,12.36,21.8,21.0,17.9,0
19053960300,57500,0.0583756345177665,394,1003,0.0156626506024096,534,18.23,21.4,21.7,17.4,0
19055950100,79279,0.1461187214611872,219,1659,0.0172413793103448,768,6.27,19.9,17.4,16.4,0
19055950200,79896,0.2253521126760563,142,1300,0.0327959977765425,719,3.17,19.6,18.0,15.9,0
19055950300,57531,0.2539964476021314,563,2507,0.0278757939308398,758,11.21,20.3,22.9,17.0,0
19055950400,90000,0.2229508196721311,305,2641,0.0130763936682725,572,4.06,19.7,17.9,15.8,0
19057000200,49708,0.2718446601941747,515,1536,0.0297619047619047,947,15.24,22.6,19.1,18.9,1
19057000300,32904,0.3168880455407969,1054,1833,0.070133963750985,720,28.68,22.4,27.3,18.7,0
19057000400,38448,0.3684210526315789,513,1866,0.0708571428571428,1122,22.97,22.7,22.8,19.8,1
19057000500,49247,0.4663573085846867,431,2157,0.047982062780269,704,22.67,21.9,19.9,17.9,1
19057000600,57909,0.3416789396170839,679,2011,0.0261248185776487,905,6.86,21.2,18.5,16.1,0
19057000700,74605,0.5187032418952618,401,1652,0.0182328190743338,808,9.01,18.8,17.6,13.6,0
19057000800,51458,0.2110939907550077,649,1497,0.0130254588513913,863,12.77,21.0,21.1,16.8,0
19057000900,71250,0.5158730158730159,252,1643,0.0097323600973236,690,7.11,20.3,16.4,14.7,0
19057001000,75231,0.2473118279569892,372,2039,0.0208503679476696,861,2.18,21.1,17.1,15.8,1
19057001100,75737,0.2798165137614679,218,1473,0.0104294478527607,1017,4.61,21.0,19.2,16.0,1
19057001200,90597,0.13,100,1084,0.0013431833445265,679,3.61,20.9,16.9,15.4,0
19059450200,81944,0.2361111111111111,72,1152,0.0145127850725639,915,1.93,19.0,15.5,14.5,0
19059450800,58921,0.1193633952254641,377,1615,0.0308775731310942,795,6.86,20.0,16.9,15.9,0
19059451000,86521,0.0,121,2885,0.0384351407000686,910,0.86,17.5,15.3,12.8,0
19059451100,74416,0.2481927710843373,415,5409,0.018041237113402,1050,6.17,17.7,16.1,12.5,0
19065080100,51075,0.1448931116389548,421,1345,0.0174464710547184,832,11.21,20.3,21.9,16.7,0
19065080200,52717,0.3018372703412073,381,1437,0.0472488038277511,759,8.65,20.4,20.0,17.0,0
19065080300,74583,0.0675675675675675,148,1017,0.0222052067381317,658,2.48,20.2,18.3,16.1,0
19065080400,40938,0.3478260869565217,322,1501,0.0971223021582733,897,7.29,22.4,25.8,19.2,0
19065080500,41585,0.2624671916010498,381,1655,0.0267558528428093,648,10.05,19.2,20.8,15.3,1
19065080600,66750,0.1652892561983471,121,1135,0.0188340807174887,592,4.91,19.6,18.8,15.4,0
19065080700,71492,0.0380434782608695,184,1233,0.0248635536688902,767,6.39,19.6,18.3,15.7,0
19069360100,65693,0.0873015873015873,252,1502,0.0684301322599195,605,5.18,20.5,19.1,15.9,0
19069360200,50441,0.0417362270450751,599,2058,0.0144181256436663,719,14.66,20.3,24.9,17.0,0
19069360300,76750,0.047970479704797,271,1108,0.0314516129032258,733,8.39,20.8,20.6,16.7,0
19071970100,66500,0.0604395604395604,182,966,0.0129032258064516,753,5.31,20.5,19.1,15.7,0
19071970200,72757,0.1627906976744186,215,1154,0.0169218372280419,686,12.04,20.2,18.8,15.5,0
19071970300,68207,0.0295566502463054,203,1024,0.019782393669634,698,6.88,20.5,19.2,15.9,0
19079960100,67434,0.043103448275862,116,838,0.0389743589743589,723,3.26,19.8,17.3,14.8,0
19079960200,79020,0.0257510729613733,233,1427,0.04,829,6.44,20.5,16.1,15.5,0
19079960300,60469,0.1892925430210325,523,1502,0.0452937013446567,827,12.9,19.1,18.8,15.4,0
19079960400,59760,0.1077762619372442,733,2364,0.0456081081081081,864,7.6,19.4,18.9,15.4,0
19079960500,56833,0.1904761904761904,168,911,0.0184426229508196,658,5.28,19.9,19.2,15.3,0
19081270100,69694,0.3029411764705882,340,1692,0.0232213438735177,745,6.92,20.7,19.7,15.8,0
19081270200,72591,0.0677966101694915,177,1109,0.0072358900144717,729,4.02,20.7,19.0,16.0,0
19081270300,59595,0.2163742690058479,171,1242,0.0347054075867635,1172,2.16,19.2,20.3,14.6,0
19081270400,64403,0.1325301204819277,166,1084,0.0199619771863117,707,9.05,20.2,21.6,15.9,0
19083480100,65679,0.1909090909090909,220,1230,0.0259319286871961,672,4.63,20.0,21.2,16.0,0
19083480200,41603,0.3159420289855073,345,1253,0.0393772893772893,842,10.66,19.6,22.7,15.9,0
19083480300,62619,0.2914691943127962,422,1524,0.0640589569160997,873,5.74,20.6,17.0,16.3,0
19083480400,70500,0.0275862068965517,290,1380,0.0299471520845566,617,3.09,20.7,18.7,16.3,0
19083480500,68594,0.125,184,1350,0.0161182001343183,655,5.61,19.9,18.2,15.3,0
19083480600,67731,0.1359773371104816,353,1294,0.0278969957081545,684,4.29,20.6,21.4,16.5,1
19091970100,64500,0.1489361702127659,94,956,0.0507177033492822,1069,4.99,21.5,22.6,18.0,0
19091970200,59231,0.081081081081081,185,825,0.0120746432491767,561,5.31,20.6,21.6,16.7,0
19091970300,67413,0.0857142857142857,350,1414,0.0336081166772352,700,11.72,20.8,18.5,16.9,0
19091970400,69085,0.2554585152838428,458,1376,0.0045906656465187,637,9.04,19.0,19.1,15.0,0
19093090100,61591,0.1119691119691119,259,1155,0.0117820324005891,695,3.86,20.0,19.6,15.9,0
19093090200,57500,0.0355555555555555,225,1004,0.0128676470588235,550,8.68,20.2,20.6,16.1,0
19093090300,68110,0.1630434782608695,184,1206,0.0368098159509202,668,17.85,19.9,18.4,15.5,0
19095960100,93064,0.0684931506849315,219,1747,0.0287802649611694,695,3.49,19.3,15.7,14.6,1
19095960200,65347,0.1101928374655647,363,1961,0.0341991341991342,679,7.92,21.1,20.5,17.1,1
19095960300,59148,0.2242647058823529,272,1474,0.0247218788627935,700,5.99,20.9,19.7,17.0,0
19095960400,72417,0.2383107088989442,663,2160,0.0359440030268634,772,4.24,20.4,16.6,15.8,0
19097950100,67742,0.1506024096385542,166,1326,0.0854037267080745,507,3.5,20.4,18.9,15.8,0
19097950200,85107,0.3043478260869565,161,1727,0.0141881240147136,921,4.09,20.3,17.6,15.7,0
19097950300,70658,0.0833333333333333,300,1546,0.029059829059829,746,8.37,21.0,20.5,16.6,0
19097950400,81272,0.1434108527131783,258,1767,0.0052659294365455,688,3.94,20.2,17.2,15.4,0
19097950500,54547,0.25,440,1801,0.0220143093010456,675,20.25,21.0,20.7,16.6,0
19097950600,51944,0.1415094339622641,318,1093,0.1550802139037433,711,11.6,22.6,22.8,19.2,0
19099040100,79306,0.1,240,1575,0.0662589194699286,796,1.69,20.8,20.5,16.5,1
19099040200,92442,0.1306122448979592,245,1748,0.020515058926233,676,1.25,20.8,17.2,16.1,1
19099040300,63571,0.21875,384,1318,0.0553327987169206,750,13.34,20.5,21.1,16.5,1
19099040400,56503,0.1662621359223301,824,2495,0.0693481276005547,896,10.4,21.0,19.4,16.9,1
19099040500,46127,0.0902777777777777,576,2405,0.0660291438979963,732,7.4,21.6,24.3,18.3,1
19099040600,58555,0.2775665399239543,263,1456,0.0437535981577432,858,4.02,20.6,17.2,16.2,1
19099040700,79282,0.0666666666666666,420,2250,0.0572611245256985,861,4.92,20.8,16.4,16.2,0
19099040800,83261,0.1517241379310344,290,1669,0.0231947483588621,696,3.53,20.1,16.4,15.5,0
19099040900,80690,0.085201793721973,223,1267,0.0232419547079856,762,3.35,20.0,16.2,15.7,0
19101090100,64107,0.0945454545454545,275,1293,0.0222531293463143,798,7.36,22.3,21.2,16.8,0
19101090200,56657,0.1270358306188925,307,1541,0.0462184873949579,856,7.41,22.1,21.5,16.5,0
19101090400,53935,0.1650602409638554,830,2447,0.0105820105820105,826,4.54,20.1,19.6,14.4,1
19103000100,87336,0.1852610030706243,977,3023,0.0559352062768919,1553,6.71,19.4,11.8,14.1,0
19103000200,40679,0.3239012642986152,1661,2387,0.0491863905325443,1044,15.56,22.3,15.0,18.6,1
19103000600,32431,0.3558359621451104,1585,1929,0.0221019395579612,882,24.19,22.3,16.2,18.9,0
19103001100,32400,0.4723374827109267,1446,1962,0.0417469492614001,1156,14.75,28.0,21.5,25.8,0
19103001200,86250,0.4368932038834951,309,1027,0.0373906125696101,1363,2.49,20.3,13.3,14.5,0
19103001300,91620,0.2524271844660194,206,1412,0.0032010243277848,1123,2.99,18.4,11.7,12.2,1
19103001400,78828,0.1116138763197586,663,2323,0.027519222986645,688,10.82,19.2,13.5,14.0,0
19103001500,69509,0.119205298013245,302,1348,0.0621761658031088,1282,3.64,20.0,12.7,14.3,0
19103001700,62981,0.2455795677799607,509,1446,0.0562647754137115,1288,10.3,21.5,13.9,16.8,1
19103001801,54919,0.2382382382382382,999,2686,0.0473040026463777,1085,13.47,21.7,17.6,18.5,1
19103001802,64904,0.3556851311953353,686,1689,0.1076766304347826,1018,15.76,19.9,20.7,18.1,0
19103002100,19773,0.5112781954887218,931,1086,0.127475876079228,1227,8.2,31.6,24.2,30.7,0
19103002300,45946,0.4188741721854304,604,1185,0.0649286768322675,1188,7.37,24.9,11.9,21.2,0
19103010100,121927,0.1519756838905775,329,3211,0.0479548660084626,1229,1.4,19.4,13.0,13.4,0
19103010200,115114,0.0833333333333333,132,1976,0.0253648366921473,1069,0.0,19.7,13.5,13.8,0
19105070100,86922,0.1958762886597938,97,1575,0.0,1333,5.67,19.9,16.8,15.5,0
19105070500,65915,0.1105263157894736,190,1390,0.0457364341085271,741,8.08,20.3,19.1,15.9,0
19105070600,65789,0.1,560,2150,0.0193415637860082,665,1.73,19.7,17.2,15.6,0
19107080100,71544,0.1835443037974683,158,1033,0.0117117117117117,717,9.89,21.0,19.8,16.6,1
19107080200,52517,0.2136363636363636,220,1192,0.0594142259414225,783,7.19,21.4,22.3,17.4,0
19107080300,56705,0.275974025974026,308,1283,0.0166204986149584,825,6.85,20.6,20.5,16.2,1
19107080400,71458,0.1139896373056994,193,1160,0.0514809590973201,625,12.03,21.6,20.5,17.2,0
19113000201,60035,0.1434599156118143,948,2490,0.0776376907763769,830,13.8,24.0,18.9,17.8,1
19113000205,158977,0.0,26,1881,0.0347247875877355,-666666666,1.61,21.8,11.8,13.6,1
19113000300,78720,0.1133400200601805,997,2877,0.0052493438320209,948,5.35,23.6,14.5,16.3,1
19113000400,71495,0.0588235294117647,255,2099,0.0661357340720221,1379,0.0,23.2,14.9,15.7,1
19113000500,68750,0.2449223416965352,837,2602,0.0376166941241076,782,3.0,24.3,16.1,17.3,1
19113000600,61083,0.3306055646481178,611,1625,0.0151426907396622,976,3.95,22.2,16.8,15.2,1
19113000700,59531,0.179381443298969,485,1254,0.0175438596491228,777,4.57,24.0,18.3,17.9,0
19113000800,64514,0.0913190529875986,887,2387,0.063161875945537,969,12.55,24.6,17.8,18.6,1
19113000901,79306,0.6846153846153846,260,2670,0.0359281437125748,743,5.81,23.2,17.1,16.0,1
19113000902,99837,0.0590551181102362,254,2809,0.0248463114754098,991,4.49,21.0,12.0,13.0,1
19113001001,86172,0.0637254901960784,408,2032,0.0146290491118077,1020,3.55,22.9,15.3,16.0,1
19113001002,71667,0.1027667984189723,253,1616,0.0196195005945303,1059,6.51,23.2,17.2,17.0,0
19113001101,59801,0.2916666666666667,408,1987,0.0569196428571428,741,2.88,21.3,19.8,14.9,0
19113001102,60170,0.1426592797783933,722,1782,0.0213631739572736,1028,4.47,24.2,17.0,17.4,0
19113001200,65104,0.3054187192118227,203,785,0.0434397163120567,1067,13.45,27.2,22.1,21.7,1
19113001300,46164,0.1736842105263158,950,1842,0.0325773195876288,763,9.46,27.3,19.5,21.2,1
19113001400,65891,0.1830357142857142,448,1854,0.0532467532467532,712,7.87,24.4,17.9,17.8,1
19113001500,75694,0.3097560975609756,410,1594,0.0238993710691823,830,4.58,20.8,14.5,13.3,1
19113001600,92696,0.1206030150753768,199,2366,0.0396361273554256,1410,1.84,22.6,14.3,14.7,1
19113001700,93563,0.4587332053742802,521,2876,0.053146483342147,1082,6.56,24.0,17.1,17.1,1
19113001800,46250,0.2690582959641255,669,1691,0.0400667779632721,730,15.85,24.3,18.7,18.0,1
19113001900,33125,0.210691823899371,636,876,0.0885416666666666,794,46.26,27.9,23.2,24.2,1
19113002200,44797,0.2341772151898734,474,1200,0.0775924583031182,970,34.19,25.5,20.8,21.2,1
19113002300,58511,0.1524390243902439,328,2074,0.0568369028006589,953,15.74,24.8,19.4,18.6,1
19113002400,50846,0.1925133689839572,748,1976,0.0232058444348947,1051,11.32,26.2,24.6,20.4,1
19113002500,62946,0.3120300751879699,266,1444,0.0545650999459751,1104,11.3,24.8,20.1,19.1,1
19113002600,56815,0.1395348837209302,473,1249,0.078196872125115,678,10.29,26.0,21.3,20.3,1
19113002700,38395,0.1988095238095238,840,1191,0.1002024291497975,685,34.73,24.6,21.8,18.6,1
19113002800,60321,0.058252427184466,618,2056,0.0115040477204942,708,3.83,23.3,15.6,16.0,1
19113002900,62444,0.0870786516853932,712,2372,0.02144,838,9.96,23.8,19.7,18.5,1
19113010100,89583,0.391304347826087,92,1250,0.0168175937904269,731,6.27,23.2,15.9,15.8,0
19113010200,81856,0.1363636363636363,330,1898,0.023191823899371,762,2.84,23.7,14.9,16.2,0
19113010300,81771,0.0979020979020979,286,1704,0.0516162669447341,745,3.72,23.2,16.7,16.0,0
19113010400,91406,0.1483870967741935,155,1249,0.0139860139860139,910,2.11,23.0,15.8,15.6,0
19113010500,100982,0.1036789297658862,299,1651,0.0227633668607728,691,5.9,22.6,14.0,15.0,0
19113010600,117656,0.0,115,2345,0.0312868949232585,-666666666,0.77,22.4,13.4,14.8,1
19113010700,103919,0.1131639722863741,433,2724,0.0284423179160021,898,0.65,22.4,12.7,14.6,1
19115450100,70556,0.0467289719626168,214,1361,0.0286094477711244,1017,6.79,20.6,19.9,16.4,1
19115450200,75385,0.125,296,1600,0.0648481729284611,595,9.08,18.7,21.3,15.5,0
19115450300,68548,0.13,400,1782,0.036205316223648,729,9.98,21.0,19.2,16.4,0
19117950100,61250,0.3424657534246575,73,984,0.0104287369640787,925,11.05,21.2,22.2,16.7,0
19117950200,82500,0.0408163265306122,49,1092,0.022508038585209,-666666666,3.97,20.7,19.8,16.1,0
19117950300,50104,0.0727272727272727,220,963,0.0391061452513966,426,13.02,21.3,23.3,17.4,0
19117950400,55897,0.227621483375959,391,1041,0.075531077891424,921,12.12,22.0,23.5,18.3,0
19119950100,67227,0.0838323353293413,167,1191,0.0202247191011235,791,8.66,19.1,18.3,15.7,0
19119950200,69313,0.0575221238938053,226,1452,0.030229746070133,766,3.89,19.7,18.6,16.4,0
19119950300,78895,0.0344827586206896,319,2210,0.0226591136287904,777,4.76,19.8,16.3,16.4,0
19121060200,72842,0.1541038525963149,597,2322,0.011873840445269,899,3.45,20.3,16.4,16.0,1
19121060300,89831,0.1576354679802955,203,1700,0.0500801282051282,1318,4.45,20.6,17.9,16.2,0
19123950100,60446,0.00920245398773,326,1460,0.0345873786407767,613,8.33,21.3,19.2,16.8,0
19123950200,80650,0.0,310,1462,0.0136314067611777,528,4.29,20.4,15.8,15.7,0
19123950300,71366,0.0,263,1451,0.0189546237794371,665,4.51,20.6,19.4,16.3,0
19123950400,65634,0.2196796338672768,437,1325,0.0661577608142493,788,13.0,21.1,19.3,16.4,0
19123950500,74551,0.1390374331550802,374,1329,0.0067796610169491,838,9.49,21.1,18.4,16.5,1
19123950600,58934,0.1728395061728395,648,1552,0.0565195835399107,787,20.68,22.8,18.2,19.0,1
19123950700,42297,0.2180746561886051,509,1121,0.0342237061769616,941,15.66,22.9,25.7,19.6,1
19127950100,76797,0.0511363636363636,176,1433,0.0261682242990654,793,3.62,19.3,16.3,14.5,0
19127950200,70802,0.048780487804878,246,1326,0.0383386581469648,824,4.39,20.8,18.2,15.6,0
19127950300,89875,0.0088888888888888,225,1521,0.0375,1286,3.87,20.2,14.9,15.1,0
19127950400,85446,0.0916030534351145,131,1451,0.028178243774574,689,4.03,20.0,16.2,14.8,1
19127950500,46012,0.2216666666666666,600,1531,0.1071939018580276,852,25.0,19.4,29.1,18.3,1
19127950600,52973,0.0766550522648083,861,2105,0.1238591916558018,669,10.12,20.6,26.4,18.2,1
19127950700,72155,0.2871536523929471,397,1806,0.0471655328798185,927,6.95,18.4,20.5,14.9,1
19127950900,61250,0.1267605633802817,355,1181,0.0819238900634249,934,8.51,19.9,25.8,17.9,1
19127951000,72619,0.1168582375478927,522,1699,0.0303867403314917,844,12.08,18.6,17.5,15.0,1
19131560100,62130,0.1054852320675105,237,1374,0.0024937655860349,579,3.94,20.2,20.6,16.7,0
19131560200,81731,0.0939597315436241,298,1553,0.0119274809160305,834,6.76,19.2,17.5,15.2,0
19131560300,56442,0.1813471502590673,386,1958,0.011358024691358,673,5.2,19.2,17.8,15.2,0
19133960100,66111,0.1219512195121951,205,1114,0.0155038759689922,685,6.94,20.0,19.3,15.5,0
19133960200,71618,0.0962566844919786,187,957,0.0304568527918781,838,5.56,19.7,18.7,15.2,0
19133960300,49082,0.2702702702702703,259,1383,0.0299488677867056,907,19.25,21.6,22.7,17.8,0
19133960400,61875,0.1117021276595744,188,949,0.0284738041002277,644,4.66,20.5,19.9,16.2,0
19135070100,81250,0.1973684210526315,228,1502,0.0296296296296296,807,8.37,20.7,17.7,16.3,0
19135070200,65714,0.1841004184100418,239,1210,0.0409590409590409,693,15.34,20.6,17.3,16.0,1
19135070300,74000,0.5230769230769231,65,948,0.0368608799048751,672,7.35,20.2,20.1,15.9,0
19137960100,76806,0.0932642487046632,193,954,0.0059880239520958,698,2.46,19.2,15.8,14.6,0
19137960200,61042,0.2356828193832599,454,1223,0.1068200493015612,587,12.29,21.6,23.8,17.5,0
19137960300,50187,0.2316784869976359,423,1568,0.0435082872928176,815,33.22,21.3,22.9,17.9,0
19137960400,71944,0.1464435146443514,239,1285,0.017530487804878,697,8.95,19.8,17.4,15.3,0
19141490100,59643,0.1890756302521008,238,1201,0.0214455917394757,727,3.76,21.3,22.3,16.8,0
19141490200,69000,0.2585034013605442,294,1759,0.024390243902439,841,5.67,21.0,20.5,16.6,0
19141490300,67587,0.216887417218543,604,2418,0.01567055393586,591,4.86,20.8,20.6,16.9,0
19141490400,64453,0.1168831168831168,231,1168,0.0454545454545454,722,3.98,20.2,18.7,15.5,0
19145490100,69677,0.0391304347826087,230,1176,0.0412440838404327,802,3.63,19.6,16.9,15.0,0
19145490200,42333,0.2757894736842105,475,1197,0.0472837022132796,762,25.69,20.6,20.9,16.7,0
